internalID,Program,ProgramUUID,Parent,level
30000,"{'EN': 'Therapeutic', 'DE': 'Therapeutische Frequenzen'}",8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,,2
30001,"{'EN': 'Allergology', 'DE': 'Allergien'}",1f5c4420-4b58-51b2-88b8-ef3044d289ee,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30002,"{'EN': 'Anatomy, Physiology and Hystology', 'DE': 'Anatomie Physiologie und Histologie'}",28792b5d-a7b7-5626-9529-699c3b9495df,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30003,"{'EN': 'Vertebrology', 'DE': 'Orthopädie'}",8b6fae65-26cb-59be-ac19-18978556d432,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30004,"{'EN': 'Gastroenterology', 'DE': 'Gastroenterologie'}",d421ffac-96a6-5d4e-b41f-2ece5d3d8809,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30005,"{'EN': 'Hematology and Immunology', 'DE': 'Hämatologie und Immunologie'}",58bee3ed-6157-5118-b9f5-44e61f73cb15,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30006,"{'EN': 'Hepatology', 'DE': 'Hepatologie'}",343b583c-0178-5322-b321-f8d8e26a35fa,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30007,"{'EN': 'Obstetrics and Gynaecology', 'DE': 'Gynäkologie und Geburtshilfe'}",c5114900-3ee6-586d-9e0d-cad4e3349113,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30008,"{'EN': 'Headaches', 'DE': 'Kopfschmerzen'}",f77564f5-7a9e-59d3-abf6-2241033591e6,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30009,"{'EN': 'Dermatology and Cosmetology', 'DE': 'Dermatologie und Kosmetologie'}",adafc7d8-0043-55a3-b11c-cca3cc435f16,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30010,"{'EN': 'Cardiology and Cardiovascular System', 'DE': 'Kardiologie und Herz-Kreislauf-System'}",1c786904-85e8-5c3b-a027-dc7b3be69b6a,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30011,"{'EN': 'Lymphology', 'DE': 'Lymphologie'}",bd6c854a-a4e9-571f-8a35-24299eb9b18c,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30012,"{'EN': 'Otolaryngologist', 'DE': 'HNO Hals-Nasen-Ohr'}",f52c5759-0d06-5961-a283-0fe0c5e8c444,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30013,"{'EN': 'Breast Care', 'DE': 'Brustpflege'}",cddf017c-b8c6-5a81-97c4-373e1297df4e,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30014,"{'EN': 'Neurology', 'DE': 'Neurologie'}",585f34ff-4334-5d78-a65e-0795951f5185,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30016,"{'EN': 'Oncology', 'DE': 'Onkologie'}",d4a8fcf8-c712-5796-a9fe-769484b1ad3f,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30017,"{'EN': 'Ophthalmology', 'DE': 'Augen'}",99919084-946b-5a10-ae25-f156795622ef,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30018,"{'EN': 'Proctology', 'DE': 'Proktologie'}",74444870-0246-5a7b-881a-7ef258baebf6,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30019,"{'EN': 'Psychology and Psychiatry', 'DE': 'Psyche - Psychologie'}",6315b1c2-af0b-57ff-82e4-c5e6139f0531,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30020,"{'EN': 'Pulmonology', 'DE': 'Atemwege - Lunge'}",983bdf55-1afd-5ce1-b10f-ce228675a3f0,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30021,"{'EN': 'Rheumatology', 'DE': 'Rheumatologie'}",2f9fd5bd-985b-5751-b104-843839f6b014,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30022,"{'EN': 'Sexology', 'DE': 'Sexologie'}",9691e5d0-c1b7-58c1-a914-acb82f0f155d,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30023,"{'EN': 'Sympthoms and Syndromes', 'DE': 'Symptome und Syndrome'}",850f31bf-719e-51a3-9776-a3ba8c4b37b4,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30024,"{'EN': 'Dentistry', 'DE': 'Zähne-Kiefer-Mund'}",b32e50af-37b5-559c-8908-658bafb2f3bb,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30025,"{'EN': 'Urology and Nephrology', 'DE': 'Urologie und Nephrologie'}",1742bc21-e138-52e4-96ba-44d95636ccb7,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,2
30026,"{'EN': 'Phlebology', 'DE': 'Venen'}",e1c48689-f403-55ac-8dba-a8028d8f1e29,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30027,"{'EN': 'Surgery, Traumatology and Arthrology', 'DE': 'Trauma - Arthrologie'}",b287b928-bd8e-52a4-b96e-e129452c67ea,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,1
30028,"{'EN': 'Endocrinology', 'DE': 'Hormone'}",a2178593-b178-593a-aeff-760bd805e3d4,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30029,"{'EN': 'Physiological Effects', 'DE': 'Physiologie'}",585d1d13-3903-5ca9-b343-810147623b44,8bd2ad7d-56ce-515f-a7e0-1d4d51dbbcd4,3
30031,"{'EN': 'Set of Programs', 'DE': 'Schnelle Frequenzblöcke'}",c186110b-9268-5539-ac1e-458127d0ae54,,1
30032,"{'EN': 'Prostatic Adenoma', 'DE': 'Prostata Adenom'}",9cacc467-ca79-5d5e-b2c8-8b749ad668a6,c186110b-9268-5539-ac1e-458127d0ae54,1
30033,"{'EN': 'Allergy', 'DE': 'Allergie'}",4887e8b3-60d1-55a2-9ade-ada8f02aabdd,c186110b-9268-5539-ac1e-458127d0ae54,1
30034,"{'EN': 'Tonsillitis', 'DE': 'Angina'}",9aa63a1a-f0a9-5fad-9679-3171004e1c9f,c186110b-9268-5539-ac1e-458127d0ae54,1
30035,"{'EN': 'Arthritis /Arthrosis', 'DE': 'Arthritis / Arthrose'}",40d34d23-f56d-561f-a4f0-d384117843e4,c186110b-9268-5539-ac1e-458127d0ae54,1
30036,"{'EN': 'Insomnia', 'DE': 'Schlaflosigkeit'}",ac0ea77f-a9bd-5229-9dc7-5fa3443e68ff,c186110b-9268-5539-ac1e-458127d0ae54,1
30037,"{'EN': 'Bronchial Asthma', 'DE': 'Bronchiales Asthma'}",09a6538c-bc38-541c-b676-abde4e2d7824,c186110b-9268-5539-ac1e-458127d0ae54,1
30038,"{'EN': 'Bronchitis', 'DE': 'Bronchitis'}",e641665d-1cc7-534d-8155-c5e49777d3d1,c186110b-9268-5539-ac1e-458127d0ae54,1
30039,"{'EN': 'Varicose Veins', 'DE': 'Krampfadern'}",01316076-eda6-58a2-a825-7e7a2fdbab58,c186110b-9268-5539-ac1e-458127d0ae54,1
30040,"{'EN': 'Gastritis', 'DE': 'Gastritis'}",7fbea696-af87-5ecd-a176-8265d86fc1c3,c186110b-9268-5539-ac1e-458127d0ae54,1
30041,"{'EN': 'Hypertension', 'DE': 'Hypertonie / Bluthochdruck'}",f9eced0a-62aa-500f-a176-869af7cfd7cf,c186110b-9268-5539-ac1e-458127d0ae54,1
30042,"{'EN': 'Dysmenorrhea', 'DE': 'Regelschmerzen'}",cd39a4b9-c8aa-5566-b82a-f9eb5100c8d7,c186110b-9268-5539-ac1e-458127d0ae54,1
30043,"{'EN': 'Gallstone Disease', 'DE': 'Gallensteine'}",18d9b200-98a0-59b9-80ae-886f2a1e0433,c186110b-9268-5539-ac1e-458127d0ae54,1
30044,"{'EN': 'Menopause', 'DE': 'Klimakterium'}",29c8a636-bd7d-53b4-8af4-9b52c0b41523,c186110b-9268-5539-ac1e-458127d0ae54,1
30045,"{'EN': 'Colitis', 'DE': 'Colitis / Dickdarmkatarrh'}",b5ddfa94-ea98-562d-811b-42874ed99287,c186110b-9268-5539-ac1e-458127d0ae54,1
30046,"{'EN': 'Cosmetology', 'DE': 'Kosmetologie'}",9b7dce2c-5481-55be-b0ac-7c876780e146,c186110b-9268-5539-ac1e-458127d0ae54,1
30047,"{'EN': 'Myoma', 'DE': 'Myome'}",5208e92d-cf92-596f-a202-99b4441e8817,c186110b-9268-5539-ac1e-458127d0ae54,1
30048,"{'EN': 'Mammary Glands', 'DE': 'Brustdrüsen'}",d6dd8fea-11de-5b00-ba73-9265554b3197,c186110b-9268-5539-ac1e-458127d0ae54,1
30049,"{'EN': 'Urolithiasis', 'DE': 'Harnsteinbildung'}",8ce89b4f-69bb-5cd3-b272-fc78b04cacb9,c186110b-9268-5539-ac1e-458127d0ae54,1
30050,"{'EN': 'Obesity', 'DE': 'Übergewicht'}",06e07b3f-ea25-59f1-be37-79091fcf28fb,c186110b-9268-5539-ac1e-458127d0ae54,1
30051,"{'EN': 'Otitis', 'DE': 'Mittelohrentzündung'}",19e04ad6-ac43-55c9-8b41-7159d53db1b9,c186110b-9268-5539-ac1e-458127d0ae54,1
30052,"{'EN': 'Pyelonephritis', 'DE': 'Nierenbeckenentzündung'}",1b7fc1ff-03c0-594b-8fa4-41f7025baa2f,c186110b-9268-5539-ac1e-458127d0ae54,1
30053,"{'EN': 'Spinal Disorders', 'DE': 'Rückenprobleme'}",2df101a8-5c56-50f3-abf0-0563e017edfb,c186110b-9268-5539-ac1e-458127d0ae54,1
30054,"{'EN': 'Vision Disorders', 'DE': 'Sehstörungen'}",138e51f8-c3bc-5260-810f-53a3340551f7,c186110b-9268-5539-ac1e-458127d0ae54,1
30055,"{'EN': 'Prostatitis', 'DE': 'Prostatitis'}",7748c41d-fb06-5f8a-b0a3-6d37c06fb935,c186110b-9268-5539-ac1e-458127d0ae54,1
30056,"{'EN': 'Type 2 Diabetes Mellitus', 'DE': 'Diabetes Mellitus Typ 2'}",d2a38e3d-2c00-5dad-be81-1dbf6b84b726,c186110b-9268-5539-ac1e-458127d0ae54,1
30057,"{'EN': 'Sinusitis', 'DE': 'Nasennebenhöhlen Entzündung'}",6e2689e2-7c81-53e1-a08e-c1baf4b6e24f,c186110b-9268-5539-ac1e-458127d0ae54,1
30058,"{'EN': 'Cystitis', 'DE': 'Blasenentzündung'}",84ff1a8f-8a3e-502b-a493-242bf3403936,c186110b-9268-5539-ac1e-458127d0ae54,1
30106,"{'EN': 'Electromagnetic Therapy Programmes', 'DE': 'EM-Therapie-Programme'}",4ef50960-95d9-5ae3-b398-cf37e1950faf,c186110b-9268-5539-ac1e-458127d0ae54,1
30059,"{'EN': 'Gastric Ulcer', 'DE': 'Magengeschwür'}",b9f05906-d6eb-5105-8abf-11ff66efca5a,c186110b-9268-5539-ac1e-458127d0ae54,1
30060,"{'EN': 'Diabetes Mellitus', 'DE': 'Diabetes Mellitus'}",08a347ed-0fca-5a29-98a1-98653916e4f0,c186110b-9268-5539-ac1e-458127d0ae54,1
30061,"{'EN': 'Post-Influenza Complications', 'DE': 'Komplikationen Grippe'}",20b406cc-ea9f-5ee2-b7e4-5f48815ed45b,c186110b-9268-5539-ac1e-458127d0ae54,1
30062,"{'EN': 'Arthritis Treatment', 'DE': 'Gelenksentzündung - Arthritis'}",479febf6-b67b-5dc9-a78f-e3011609feb2,c186110b-9268-5539-ac1e-458127d0ae54,1
30063,"{'EN': 'Emergency - Treatment', 'DE': 'Notfall-Behandlung'}",a512c297-27af-5e54-a2d1-c0c79462a4b6,c186110b-9268-5539-ac1e-458127d0ae54,3
30067,"{'EN': 'Antiparasitic', 'DE': 'Parasitenabwehr Frequenzen'}",e3b063a0-7ecb-54d5-8494-673a03f22497,,1
30068,"{'EN': 'Viral Diseases', 'DE': 'Viren'}",6db00603-3d02-5446-b339-804e3aa80e41,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30069,"{'EN': 'Bacterial Diseases', 'DE': 'Bakterien'}",1c967b1f-8562-55f2-a87d-4dea065e6df5,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30070,"{'EN': 'Fungous Diseases', 'DE': 'Pilze'}",894fb706-92da-5e86-8ea9-4c6f4848a6c1,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30071,"{'EN': 'Protozoan Infection Diseases', 'DE': 'Protozoen'}",7fa51856-b45f-5d8e-a7ce-5b4a06ae88db,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30072,"{'EN': 'Helminth Diseases', 'DE': 'Würmer'}",9ba30238-9132-5ca8-b87b-652761ea48ab,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30074,"{'EN': 'Allergy', 'DE': 'Allergien'}",9f95bfee-bb76-59a5-877c-3528d758b88d,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30075,"{'EN': 'Arthrology', 'DE': 'Arthrologie'}",cd3db234-dd01-59a2-93dd-bb349e0f2e6f,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30076,"{'EN': 'Vertebrology', 'DE': 'Vertebrologie'}",77f4c8ab-117b-5180-bdcc-50205ce1fed3,e3b063a0-7ecb-54d5-8494-673a03f22497,2
30077,"{'EN': 'Gastroenterology', 'DE': 'Gastroenterologie'}",f25b1e3b-ed29-5f7a-b5a6-5395fdf527e8,e3b063a0-7ecb-54d5-8494-673a03f22497,2
30078,"{'EN': 'Hematology', 'DE': 'Hämatologie'}",d79cbe2d-1b18-5c0e-9ee0-fa72df607650,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30079,"{'EN': 'Hepatology', 'DE': 'Hepatologie'}",12eef5a4-2425-522e-a2a4-b35630d2ada0,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30080,"{'EN': 'Gynecology', 'DE': 'Gynäkologie'}",c3bdfec4-be87-5888-9e10-29f2811c9be1,e3b063a0-7ecb-54d5-8494-673a03f22497,2
30081,"{'EN': 'Influenza', 'DE': 'Grippe'}",28a82ce1-82ff-547f-8122-c2fe230aaf49,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30082,"{'EN': 'Dermatology', 'DE': 'Dermatologie'}",283924eb-17a1-5be0-ac43-3b40dd4a4cf8,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30083,"{'EN': 'Immunology', 'DE': 'Immunologie'}",3e31e31c-9e3d-5087-9a70-90c098ec51a9,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30085,"{'EN': 'Cardiology', 'DE': 'Kardiologie'}",bb7729b1-8cf7-5c15-89fe-ea4feeb04fe1,e3b063a0-7ecb-54d5-8494-673a03f22497,2
30086,"{'EN': 'Lymphology', 'DE': 'Lymphologie'}",6af2b4a1-befc-509b-894a-9fde87e2bd0a,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30087,"{'EN': 'Otolaryngologist', 'DE': 'HNO'}",a74c599f-5383-5089-bd11-bc2d4720d313,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30088,"{'EN': 'Neurology', 'DE': 'Neurologie'}",a292af42-ebc1-5cc6-b3b5-0ec184a38e61,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30089,"{'EN': 'Ophthalmology', 'DE': 'Augen'}",d186cd39-8735-5172-ac05-68da07dec49b,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30090,"{'EN': 'Pulmonology', 'DE': 'Pneumologie'}",70b3cfa9-4ba0-510c-8f50-ecc86236181b,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30091,"{'EN': 'Rheumatology', 'DE': 'Rheumatologie'}",949d1eee-56b8-5405-9754-e16fad44dc12,e3b063a0-7ecb-54d5-8494-673a03f22497,2
30092,"{'EN': 'Dentistry', 'DE': 'Zähne-Kiefer-Mund'}",bcc96104-353f-5ba9-92f1-df9dcef9e1e4,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30093,"{'EN': 'Sympthoms and Syndromes', 'DE': 'Symptome und Syndrome'}",850ae701-ff5f-5f3d-8ded-2664dd1cf4ad,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30094,"{'EN': 'Urology', 'DE': 'Urologie'}",b0c0c3ec-d6f6-5c80-ad3a-cb3e0b640bff,e3b063a0-7ecb-54d5-8494-673a03f22497,2
30096,"{'EN': 'Endocrinology', 'DE': 'Endokrinologie'}",3ee10110-5224-5e23-8690-3c266fb10818,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30097,"{'EN': 'Effects', 'DE': 'Effekte'}",dea198a2-a082-5e3e-8434-9296c4c46331,e3b063a0-7ecb-54d5-8494-673a03f22497,1
30098,"{'EN': 'Infectiuos Diseases', 'DE': 'Infektionen'}",c47534d6-ed7d-56f3-b51e-b13822ee2d9c,e3b063a0-7ecb-54d5-8494-673a03f22497,3
30099,"{'EN': 'Homeopathic Medicine Dosing Frequency', 'DE': 'Homöopathie Frequenzen'}",7ed6fa2a-a465-52a8-b8bc-bee373ccb2d1,,3
30100,"{'EN': 'Pain', 'DE': 'Schmerz Frequenzen'}",fd9f7ba7-11e4-5af4-b1ae-148167c650d8,,1
30101,"{'EN': 'Detoxification', 'DE': 'Entgiftung Frequenzen'}",33c4b9df-0ce7-50a5-a091-956f7719208b,,2
30095,"{'EN': 'Surgery', 'DE': 'Nach Operation Frequenzen'}",a254f717-4e1c-5ef3-9799-c5523aad51cf,,2
30103,"{'EN': 'Psychiatry', 'DE': 'Psyche Frequenzen'}",ce391f8f-2249-5953-b00d-0d19dbe7a6ac,,3
30104,"{'EN': 'Seven Chakras', 'DE': '7 Chakra Frequenzen'}",984ebd78-9332-5b01-85b5-32c55e657acc,,1
30015,"{'EN': 'General Energy, Vitalisation', 'DE': 'Energie - Vitalisierung'}",87a0b29e-ee70-51a3-ae82-586d76e921a7,,1
30073,"{'EN': 'Acupuncture', 'DE': 'Akupunktur'}",f33d5643-4ed0-55fa-b9d4-79502fb803bf,87a0b29e-ee70-51a3-ae82-586d76e921a7,1
30105,"{'EN': 'Animals', 'DE': 'Tiere'}",f23e64f0-a88a-5fb1-a6ae-3fb10fe65a55,,1
20000,"{'EN': 'Seven Chakras 1-7', 'DE': 'Sieben Chakras 1-7'}",be3cfe86-41dd-5588-81fe-d6d0ef25d683,984ebd78-9332-5b01-85b5-32c55e657acc,2
20001,"{'EN': 'Seven Chakras 1', 'DE': 'Sieben Chakras 1'}",a5c99f30-cb86-5510-8e29-ff7504a90372,984ebd78-9332-5b01-85b5-32c55e657acc,2
20002,"{'EN': 'Seven Chakras 2', 'DE': 'Sieben Chakras 2'}",4aad68a7-2717-592c-9af4-7806c9a75b54,984ebd78-9332-5b01-85b5-32c55e657acc,2
20003,"{'EN': 'Seven Chakras 3', 'DE': 'Sieben Chakras 3'}",65df70e6-6fca-5283-9ec1-bc8dd120ac8c,984ebd78-9332-5b01-85b5-32c55e657acc,2
20004,"{'EN': 'Seven Chakras 4', 'DE': 'Sieben Chakras 4'}",13eaeb31-d140-570b-9561-7e974164127b,984ebd78-9332-5b01-85b5-32c55e657acc,2
20005,"{'EN': 'Seven Chakras 5', 'DE': 'Sieben Chakras 5'}",e70e3935-7891-5088-b42b-4323f4c4d3e6,984ebd78-9332-5b01-85b5-32c55e657acc,2
20006,"{'EN': 'Seven Chakras 6', 'DE': 'Sieben Chakras 6'}",d7d62b85-8ab6-5952-a0c7-803006359843,984ebd78-9332-5b01-85b5-32c55e657acc,2
20007,"{'EN': 'Seven Chakras 7', 'DE': 'Sieben Chakras 7'}",24d14167-46f3-5eef-922e-311188784b4f,984ebd78-9332-5b01-85b5-32c55e657acc,2
20011,"{'EN': 'Allergic Diseases', 'DE': 'Allergischen Erkrankungen'}",147e69f6-38c3-5082-9e2e-a8bef7c44878,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20012,"{'EN': 'Allergy-1', 'DE': 'Allergie 1'}",9cb9f728-dd10-5a3d-b6e2-ba460b8814e9,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20013,"{'EN': 'Dermal Allergy', 'DE': 'Allergie-Haut'}",3b50ecd4-dc3e-51e5-a987-5b3d7459f453,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20014,"{'EN': 'Feline Allergy', 'DE': 'Katzenallergie'}",9b04fabc-e6ec-5ad4-978a-e18150abdcd7,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20015,"{'EN': 'Food Allergy', 'DE': 'Lebensmittelallergie'}",a8474620-e75f-58e3-a72e-b0d57596ba62,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20016,"{'EN': 'Dust Allergy', 'DE': 'Stauballergie'}",4c125e77-5bbd-5767-897c-ed38001cac9c,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20017,"{'EN': 'Pollen Allergy', 'DE': 'Pollenallergie'}",aaae5e4f-4d86-5808-86a6-38d97ac7b620,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20018,"{'EN': 'Urticarial Erythema', 'DE': 'Nesselsucht'}",8ab3503f-2977-5671-b926-ff5bde51e718,1f5c4420-4b58-51b2-88b8-ef3044d289ee,1
20019,"{'EN': 'Adenohypophysis', 'DE': 'Adenohypophyse'}",81d2c5d4-5a8e-532e-aa49-0f45d71012b5,28792b5d-a7b7-5626-9529-699c3b9495df,1
20020,"{'EN': 'Anus', 'DE': 'Anus-Darmausgang'}",750a2ff5-83a1-5835-930a-46346be7f2f1,28792b5d-a7b7-5626-9529-699c3b9495df,1
20021,"{'EN': 'Aorta', 'DE': 'Aorta'}",99ac4e6a-917d-51d3-8e8e-5b636ef2d6b4,28792b5d-a7b7-5626-9529-699c3b9495df,1
20022,"{'EN': 'Appendix', 'DE': 'Blinddarm'}",9e774634-4430-5eaa-be2b-42a7aa03439a,28792b5d-a7b7-5626-9529-699c3b9495df,1
20023,"{'EN': 'Appetite', 'DE': 'Appetit'}",4fef9eff-ada8-5496-ad26-b12bc830bed7,28792b5d-a7b7-5626-9529-699c3b9495df,1
20024,"{'EN': 'Arteries', 'DE': 'Arterien'}",600d6710-454d-5fa6-b9e1-c284bea4e5d8,28792b5d-a7b7-5626-9529-699c3b9495df,1
20025,"{'EN': 'Arteriola', 'DE': 'Arteriolen'}",4b2d27bc-06ae-5bc7-97d5-1a3f3d587205,28792b5d-a7b7-5626-9529-699c3b9495df,1
20026,"{'EN': 'Atlas-Axis', 'DE': 'Halswirbel-Atlas-Axis'}",e19a4ae3-7845-5fd1-8294-9beaf34d3b54,28792b5d-a7b7-5626-9529-699c3b9495df,1
20027,"{'EN': 'Basal Ganglion', 'DE': 'Basalganglien'}",1d3c9f67-6b1b-55e3-9c3e-276a29e86f5f,28792b5d-a7b7-5626-9529-699c3b9495df,1
20028,"{'EN': 'Blastocytes', 'DE': 'Blastozysten'}",65a44414-ef40-5840-88e4-41425742688e,28792b5d-a7b7-5626-9529-699c3b9495df,1
20029,"{'EN': 'Thumb/ Big Toe', 'DE': 'Daumen-großer Zeh'}",e32bd58a-8bd6-5b57-b644-e4e50e43cd5d,28792b5d-a7b7-5626-9529-699c3b9495df,1
20030,"{'EN': 'Bronchus and Lungs', 'DE': 'Bronchien und Lunge'}",4e37d406-23f4-5f8f-8cbe-835991261363,28792b5d-a7b7-5626-9529-699c3b9495df,1
20031,"{'EN': 'Bronchus', 'DE': 'Bronchien'}",98204593-b6fd-58ed-9006-23f9935e625a,28792b5d-a7b7-5626-9529-699c3b9495df,1
20032,"{'EN': 'Nervous Sytem Restoration', 'DE': 'Regeneration des Nervensystems'}",fc6e36e3-7c1c-5940-91b1-1c4526b45afc,28792b5d-a7b7-5626-9529-699c3b9495df,1
20033,"{'EN': 'Veins-2', 'DE': 'Vene 2'}",61949835-bfc3-57ea-afd2-51ea7c46200e,28792b5d-a7b7-5626-9529-699c3b9495df,1
20034,"{'EN': 'Vagina', 'DE': 'Vagina'}",8c3be028-c4fc-572c-a39d-5910fe28bc5f,28792b5d-a7b7-5626-9529-699c3b9495df,1
20035,"{'EN': 'Hair, Roots', 'DE': 'Haarwurzeln'}",25b7a7f4-8132-5b44-b3c3-59c2eefeeb68,28792b5d-a7b7-5626-9529-699c3b9495df,1
20036,"{'EN': 'Hair, Regulation', 'DE': 'Haar Regulierung'}",74cabb24-5589-51cd-9595-29ec256ee95c,28792b5d-a7b7-5626-9529-699c3b9495df,1
20037,"{'EN': 'Hypothalamus', 'DE': 'Hypothalamus'}",d1612009-aaa2-5e7d-b7de-065c68cf92f3,28792b5d-a7b7-5626-9529-699c3b9495df,1
20038,"{'EN': 'Pituitary Gland', 'DE': 'Hirnanhangsdrüse'}",af555682-fb67-5b16-9936-fee81804b13f,28792b5d-a7b7-5626-9529-699c3b9495df,1
20039,"{'EN': 'Posterior Pituitary Gland', 'DE': 'Hypophysen-Hinterlappen'}",8685a370-17f4-5b32-ba77-31e37c7bad73,28792b5d-a7b7-5626-9529-699c3b9495df,1
20040,"{'EN': 'Anterior Pituitary Gland', 'DE': 'Hypophysen-Vorderlappen'}",76cae27a-f780-5c7c-b4e7-416aa6322a66,28792b5d-a7b7-5626-9529-699c3b9495df,1
20041,"{'EN': 'Eyes Control', 'DE': 'Augensteuerung'}",560db38a-0fa9-5a52-bf4b-62182ded1089,28792b5d-a7b7-5626-9529-699c3b9495df,1
20042,"{'EN': 'Eyes', 'DE': 'Augen'}",c79a752c-5dcd-5eb7-8cc0-5414eb5e6167,28792b5d-a7b7-5626-9529-699c3b9495df,1
20043,"{'EN': 'Pharynx', 'DE': 'Rachen'}",ab36333d-fcd3-55d0-933c-fc999ab59270,28792b5d-a7b7-5626-9529-699c3b9495df,1
20044,"{'EN': 'Larynx 1', 'DE': 'Kehlkopf 1'}",81e8f2de-5042-5d83-b156-1f118e51343b,28792b5d-a7b7-5626-9529-699c3b9495df,1
20045,"{'EN': 'Lip', 'DE': 'Lippe'}",45711b25-7ce8-5d4f-9cd2-b1676d10d8a4,28792b5d-a7b7-5626-9529-699c3b9495df,1
20046,"{'EN': 'Duodenum', 'DE': 'Zwölffingerdarm'}",760654cb-f72b-5e8e-8d3b-c0bc65fea047,28792b5d-a7b7-5626-9529-699c3b9495df,1
20047,"{'EN': 'Motor System', 'DE': 'Bewegungsapparat'}",78a423e3-69c6-5e57-8110-40984364a836,28792b5d-a7b7-5626-9529-699c3b9495df,1
20048,"{'EN': 'Motor Centre', 'DE': 'Bewegungszentrum'}",82eed9df-3b7f-52e7-9884-0f743b7d756d,28792b5d-a7b7-5626-9529-699c3b9495df,1
20049,"{'EN': 'Diaphragm', 'DE': 'Membran'}",7dd5bd53-cf03-516d-8853-c5a518ec8bf5,28792b5d-a7b7-5626-9529-699c3b9495df,1
20050,"{'EN': 'Respiratoty Track-Control', 'DE': 'Kontrolle der Atemwege'}",ddd5612c-793a-5965-bc9d-d7a08366e248,28792b5d-a7b7-5626-9529-699c3b9495df,1
20051,"{'EN': 'Respiratoty Track-Blood Supply', 'DE': 'Blutversorgung der Atemwege'}",9767bfb2-7867-5a28-80a7-cf93a9e6b18f,28792b5d-a7b7-5626-9529-699c3b9495df,1
20052,"{'EN': 'Eustachian Tubes', 'DE': 'Eustachischen Röhren'}",dedca234-f9ea-50da-b8a1-4a647bef2f2f,28792b5d-a7b7-5626-9529-699c3b9495df,1
20053,"{'EN': 'Digestive Enzymes', 'DE': 'Magen Enzyme'}",30780fab-d8f0-53b3-be6b-5922b55b4dd8,28792b5d-a7b7-5626-9529-699c3b9495df,1
